CustomerId,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,Exited,Surname,CreditScore,Gender,Age,EstimatedSalary,zip_state,zip_city,zip_latitude,zip_longitude,churn_prob
15632859,7,0.0,2,0,1,0,Chukwudi,444,Male,36,138743.86,NH,Londonderry,42.880481,-71.38205,0.053618889206039445
15584037,5,106913.43,1,1,0,1,Denisov,727,Male,58,25881.0,NH,Londonderry,42.880481,-71.38205,0.5366563976559733
15621409,4,127845.83,1,1,0,0,Endrizzi,496,Male,32,66469.2,NH,Londonderry,42.880481,-71.38205,0.18899532762115667
15581102,8,0.0,2,0,1,0,Baresi,554,Female,22,142670.61,NH,Londonderry,42.880481,-71.38205,0.03129601733029566
15578096,7,106397.75,1,0,0,0,Nnachetam,537,Male,26,103563.23,NH,Londonderry,42.880481,-71.38205,0.11656494232599417
15669887,3,0.0,1,1,1,1,Lambert,839,Female,51,69101.23,NH,Londonderry,42.880481,-71.38205,0.1883098774152632
15621834,0,0.0,2,1,0,0,Game,700,Female,43,59475.35,NH,Londonderry,42.880481,-71.38205,0.2950690950554874
15655341,5,166492.48,1,1,0,0,Chinagorom,458,Female,35,135287.74,NH,Londonderry,42.880481,-71.38205,0.38800084106367616
15685314,2,0.0,2,1,1,0,Noble,850,Female,28,38773.74,NH,Londonderry,42.880481,-71.38205,0.03989677291499972
15653997,6,114493.68,1,0,0,0,Haynes,699,Male,31,138396.32,NH,Londonderry,42.880481,-71.38205,0.15528033644214329
15629551,9,126104.98,2,0,1,0,Cattaneo,615,Female,44,110718.02,NH,Londonderry,42.880481,-71.38205,0.22036105847317847
15651264,4,124425.99,1,0,0,1,Yobanna,850,Male,51,118545.49,NH,Londonderry,42.880481,-71.38205,0.43407979363484966
15760825,1,0.0,2,1,0,0,Fraser,604,Female,40,123207.17,NH,Merrimack,42.858053,-71.51216,0.2670045466650245
15597394,0,0.0,1,0,0,0,Rhodes,668,Male,34,99984.86,NH,Merrimack,42.858053,-71.51216,0.12309525004061514
15740383,10,0.0,2,1,0,0,Jimenez,594,Female,38,58332.91,NH,Merrimack,42.858053,-71.51216,0.21186021084370316
15670562,3,101140.76,1,1,1,0,Pharr,470,Male,30,50906.65,NH,Merrimack,42.858053,-71.51216,0.05773682784507198
15698117,0,150844.94,1,0,1,0,Jerger,701,Male,41,127623.36,NH,Merrimack,42.858053,-71.51216,0.144375453654461
15694805,1,115024.5,1,0,1,0,McIntyre,664,Male,35,169665.79,NH,Merrimack,42.858053,-71.51216,0.0857251306627247
15746802,6,131286.46,1,1,0,0,Onio,477,Female,30,194144.45,NH,Merrimack,42.858053,-71.51216,0.26983264105838173
15589428,9,0.0,2,1,0,0,Tomlinson,756,Female,42,35673.42,NH,Merrimack,42.858053,-71.51216,0.24518001214872664
15790267,7,141267.67,1,0,1,0,Onuoha,625,Female,40,177397.49,NH,Merrimack,42.858053,-71.51216,0.20000115070883098
15665402,5,137761.55,1,1,1,0,Panicucci,703,Male,73,159677.46,NH,Merrimack,42.858053,-71.51216,0.5983311339193222
15642093,7,0.0,2,1,0,0,Piccio,646,Male,30,153566.97,NH,Merrimack,42.858053,-71.51216,0.08455594631814455
15666181,0,98064.97,1,1,0,0,Ramsden,650,Male,33,52411.99,NH,Merrimack,42.858053,-71.51216,0.1704393570213013
15602554,9,114519.57,2,0,1,0,Vorobyova,664,Female,31,79222.02,NH,Merrimack,42.858053,-71.51216,0.08972989944086245
15724251,6,101012.77,1,0,0,1,Todd,682,Female,29,32589.89,NH,Merrimack,42.858053,-71.51216,0.19683579704137036
15740147,10,0.0,1,0,1,0,Cremonesi,725,Female,44,93777.61,NH,Merrimack,42.858053,-71.51216,0.1236350531355756
15718289,3,82291.1,1,1,0,1,Bradley,553,Male,46,112549.99,NH,Milford,42.831686,-71.66743,0.3394542083023334
15763148,9,84719.98,1,0,0,0,Stanley,576,Male,39,191063.36,NH,Milford,42.831686,-71.66743,0.23170304538516237
15685245,5,0.0,2,0,1,0,Jowett,608,Female,56,153810.41,NH,Milford,42.831686,-71.66743,0.2808041482369723
15626985,0,104386.53,1,1,0,0,Yefremova,850,Female,39,105886.77,NH,Milford,42.831686,-71.66743,0.3375373991612643
15585823,8,128131.73,1,1,0,0,Wilson,627,Male,31,96131.47,NH,Milford,42.831686,-71.66743,0.16010305157433535
15728167,2,122806.95,1,0,0,0,Abramovich,667,Male,44,15120.86,NH,Milford,42.831686,-71.66743,0.3348749681599088
15762928,8,0.0,1,1,0,0,Venables,548,Male,44,16989.77,NH,Milford,42.831686,-71.66743,0.20677744804576254
15751774,4,112510.89,1,1,1,0,Monnier,774,Male,76,143133.18,NH,Milford,42.831686,-71.66743,0.6106173849835939
15654733,3,117056.46,1,1,0,1,Hsieh,794,Male,57,93336.93,NH,Milford,42.831686,-71.66743,0.5360615038062276
15809777,7,131778.66,1,1,1,0,Gadsden,497,Female,55,9972.64,NH,Milford,42.831686,-71.66743,0.4085416396716946
15744200,1,70784.27,1,1,0,0,Ni,587,Female,36,30579.82,NH,Milford,42.831686,-71.66743,0.28027224862991557
15720713,10,0.0,2,1,1,0,Chibueze,850,Female,29,199775.67,NH,Milford,42.831686,-71.66743,0.04127386703436941
15695356,5,0.0,2,1,0,0,Chinwemma,722,Male,46,179908.71,NH,Milford,42.831686,-71.66743,0.22738671528416837
15653315,1,0.0,2,1,0,0,Kang,555,Female,35,101667.0,NH,Nashua,42.748888,-71.46492,0.20538212957348517
15604792,6,140752.06,2,0,1,0,Kuo,609,Male,38,171430.16,NH,Nashua,42.748888,-71.46492,0.10992123961217733
15704819,6,92126.26,2,0,0,0,Ositadimma,734,Female,39,112973.34,NH,Nashua,42.724822,-71.49238,0.32030043616341575
15670859,7,93148.74,2,1,1,0,Smith,718,Female,39,190746.38,NH,Nashua,42.724822,-71.49238,0.13930627929283138
15602797,5,110132.55,3,0,1,1,Okwudilichukwu,645,Female,49,187689.91,NH,Nashua,42.724822,-71.49238,0.2812271632739993
15662533,6,0.0,2,1,0,0,Porter,598,Female,23,153229.19,NH,Nashua,42.724822,-71.49238,0.09084854528147061
15778154,4,122227.71,1,0,1,1,Kung,628,Male,50,14217.77,NH,Nashua,42.724822,-71.49238,0.20822651751685978
15806230,2,121647.54,2,1,1,1,Trevisano,629,Male,40,64849.74,NH,Nashua,42.724822,-71.49238,0.11120903816000666
15662884,1,110597.76,1,0,1,1,Naylor,739,Male,58,160122.66,NH,Nashua,42.724822,-71.49238,0.3171298609814008
15750778,2,120731.39,4,1,1,1,Ponomarev,653,Female,60,138160.11,NH,Nashua,42.724822,-71.49238,0.46648373933996123
15717185,8,0.0,2,1,1,0,Udinese,711,Male,28,64286.39,NH,Nashua,42.724822,-71.49238,0.023926195714225766
15677804,1,0.0,3,1,1,1,Aliyeva,783,Male,38,80178.54,NH,Nashua,42.724822,-71.49238,0.04963562460833877
15568915,6,153722.47,1,1,0,0,Bailey,681,Male,38,101319.76,NH,Nashua,42.724822,-71.49238,0.2647363957684043
15736495,8,114088.32,1,1,0,0,Jackson,712,Male,34,92794.61,NH,Nashua,42.724822,-71.49238,0.1726742962682887
15737354,7,0.0,2,1,1,0,Yin,554,Female,48,63708.07,NH,Nashua,42.724822,-71.49238,0.16917703304521814
15667889,6,0.0,2,1,0,0,Akobundu,611,Female,37,110782.88,NH,Nashua,42.724822,-71.49238,0.21202470049526467
15577831,4,152532.3,1,0,0,0,Byrne,560,Male,41,10779.69,NH,Nashua,42.724822,-71.49238,0.32812786932443805
15729836,1,0.0,2,1,0,0,Robinson,646,Male,32,183289.22,NH,Nashua,42.724822,-71.49238,0.10590963706916728
15775293,3,143292.95,1,1,0,0,Stephenson,680,Male,34,66526.01,NH,Nashua,42.724822,-71.49238,0.20781694184464297
15697597,1,149144.61,1,0,1,0,Chiemenam,631,Male,26,123697.95,NH,Nashua,42.724822,-71.49238,0.05457602390223964
15639669,9,127157.04,1,1,1,0,Forbes,746,Male,36,155700.15,NH,Nashua,42.724822,-71.49238,0.08017482241331883
15631392,9,84673.17,2,0,1,0,Douglas,654,Male,43,82081.35,NH,Nashua,42.724822,-71.49238,0.10639937926159847
15580935,9,135962.4,2,1,0,0,Okechukwu,687,Male,33,121747.96,NH,Nashua,42.724822,-71.49238,0.1751632498337967
15590344,3,151691.44,2,1,1,0,Russell,708,Male,32,172810.51,NH,Nashua,42.724822,-71.49238,0.07430910666556526
15653306,0,88335.05,1,0,0,0,Ermakova,679,Female,32,159584.81,NH,Nashua,42.724822,-71.49238,0.2500924358770515
15805025,7,139859.23,1,1,1,0,Oster,636,Female,45,108402.54,NH,Nashua,42.724822,-71.49238,0.2498228635800506
15658449,9,43134.65,1,0,1,0,Chizoba,695,Male,45,77330.35,NH,Nashua,42.770738,-71.51047,0.10112284879019462
15694450,5,99580.13,1,1,0,0,Bianchi,677,Male,42,21007.96,NH,Nashua,42.770738,-71.51047,0.26389364130458176
15605666,6,110717.38,1,1,1,0,Peyser,720,Female,34,9398.45,NH,Nashua,42.770738,-71.51047,0.10550615931253922
15615126,3,0.0,2,0,0,1,Cocci,780,Female,37,182156.81,NH,Nashua,42.770738,-71.51047,0.21176366835321314
15726588,3,0.0,2,0,0,0,Seleznev,653,Female,36,110525.6,NH,Nashua,42.770738,-71.51047,0.2075031733561007
15645095,3,0.0,1,1,0,0,Huang,674,Female,28,51536.99,NH,Nashua,42.774171,-71.47306,0.12358926210671903
15808960,5,108197.11,2,1,0,0,Alleyne,620,Male,40,49722.34,NH,Nashua,42.774171,-71.47306,0.24734949230693995
15729435,6,0.0,2,1,1,0,McKenzie,623,Male,40,66119.07,NH,New Boston,42.978267,-71.69414,0.06028864410379849
15656840,6,104450.86,1,1,1,0,Zikoranachukwudimma,547,Female,29,37160.28,NH,New Boston,42.978267,-71.69414,0.08265460681478062
15659149,2,0.0,2,1,0,0,King,530,Male,39,197923.05,NH,New Ipswich,42.753726,-71.86706,0.1743771060819914
15585490,4,0.0,1,0,1,0,Nkemdilim,746,Female,34,65166.6,NH,New Ipswich,42.753726,-71.86706,0.06743128705570989
15674929,7,0.0,2,0,0,0,Anderson,512,Female,31,49326.07,NH,Pelham,42.734182,-71.32359,0.15423865369991155
15746341,8,0.0,2,1,1,0,Ejikemeifeuwa,630,Male,40,42495.81,NH,Pelham,42.734182,-71.32359,0.057748875626076286
15662091,7,116099.82,1,1,1,0,Adams,570,Male,21,148087.62,NH,Pelham,42.734182,-71.32359,0.030816714099783413
15620123,6,111169.91,1,0,0,0,Christie,605,Male,39,9641.4,NH,Pelham,42.734182,-71.32359,0.24408832258655586
15616240,4,0.0,2,1,1,0,Yeh,530,Male,37,164844.37,NH,Pelham,42.734182,-71.32359,0.05594437873181074
15624186,5,123616.43,1,0,1,0,McGregor,813,Female,25,132959.33,NH,Pelham,42.734182,-71.32359,0.06394384429627047
15605036,9,155619.58,1,1,1,0,Pisano,704,Female,37,135088.58,NH,Pelham,42.734182,-71.32359,0.1592969226508895
15805151,2,89558.39,2,1,1,0,Ginikanwa,565,Male,31,4441.54,NH,Pelham,42.734182,-71.32359,0.052925352787858065
15753847,4,0.0,1,0,1,1,Hawkins,645,Male,45,174916.85,NH,Pelham,42.734182,-71.32359,0.09554827024926082
15653222,6,131938.92,2,1,1,0,Otutodilichukwu,526,Female,32,1795.93,NH,Pelham,42.734182,-71.32359,0.11011034714263677
15757541,9,151772.63,2,0,0,1,Rickard,778,Female,33,180249.94,NH,Salem,42.792456,-71.21316,0.2833276795562994
15726945,8,0.0,2,1,1,0,Andreev,677,Female,72,153604.44,NH,Salem,42.792456,-71.21316,0.5267795258022475
15794276,3,0.0,1,1,1,0,Steele,588,Female,64,189703.65,NH,Salem,42.792456,-71.21316,0.4279992173187706
15568328,6,0.0,2,1,1,0,Black,488,Female,22,66393.89,NH,Salem,42.792456,-71.21316,0.031462904529952665
15604355,1,97700.02,1,1,1,0,Shand,519,Male,39,30709.03,NH,Salem,42.792456,-71.21316,0.10279730067638937
15735788,6,0.0,2,1,1,0,Chiagoziem,709,Male,31,71009.84,NH,Salem,42.792456,-71.21316,0.03059360280861601
15618255,6,103244.86,2,1,0,1,Fedorov,642,Female,56,143049.72,NH,Salem,42.792456,-71.21316,0.6430092133516134
15720941,8,147833.3,2,0,1,0,Tien,710,Male,34,1561.58,NH,Lyndeborough,42.902259,-71.78452,0.07397728958483701
15769110,5,0.0,2,1,0,0,Stehle,653,Female,46,49707.85,NH,Lyndeborough,42.902259,-71.78452,0.331805109224767
15576094,0,0.0,2,0,1,0,Sung,743,Male,71,29837.65,NH,Temple,42.81949,-71.85063,0.38542527037635277
15756150,2,0.0,2,0,0,0,Alexander,418,Female,39,9041.71,NH,Wilton,42.830184,-71.78177,0.26815352172593143
15719579,9,84521.48,2,0,1,0,McIntosh,670,Female,33,198017.05,NH,Windham,42.805194,-71.29878,0.09386703542766463
15748854,5,91938.31,1,1,0,0,Sung,723,Female,28,143481.85,NH,Windham,42.805194,-71.29878,0.1808431314643078
15612455,6,124240.93,1,1,1,0,Yao,549,Male,45,146372.51,NH,Windham,42.805194,-71.29878,0.16370326402048652
15664802,5,0.0,2,0,0,0,Chinweuba,543,Female,42,101905.34,NH,Windham,42.805194,-71.29878,0.2963365745295801
15735687,2,157084.99,1,1,0,0,Chinweuba,595,Male,37,134767.13,NH,Windham,42.805194,-71.29878,0.2797219479741201
15664734,3,108244.82,2,1,1,0,T'ao,673,Female,25,103573.96,NH,Windham,42.805194,-71.29878,0.061786270364455484
15767894,9,0.0,2,0,1,0,Ch'ien,741,Female,21,139259.54,NH,Manchester,42.990684,-71.4868,0.025489146467456227
15666884,5,82161.7,2,1,0,0,Su,508,Female,41,187776.49,NH,Manchester,42.990684,-71.4868,0.3806971067222581
15750156,2,104568.41,1,1,0,1,Yu,662,Male,59,8059.44,NH,Manchester,42.990684,-71.4868,0.5709091181695374
15751120,2,119912.46,1,1,0,0,Loyau,752,Female,36,124354.92,NH,Manchester,42.967684,-71.44828,0.3162883222675093
15575748,9,68881.59,2,0,1,0,Conti,809,Male,36,109135.11,NH,Manchester,42.967684,-71.44828,0.0570323924059437
15714610,2,0.0,2,1,1,0,Alexeeva,575,Male,30,82222.86,NH,Manchester,42.967684,-71.44828,0.0330229419941541
15720305,1,86376.29,1,0,1,1,Power,591,Female,40,136767.16,NH,Manchester,43.006033,-71.44716,0.17178582918845178
15678129,9,150840.03,2,1,0,0,Hill,643,Female,45,155516.35,NH,Manchester,43.006033,-71.44716,0.49710955092743103
15566633,8,155059.1,2,1,1,0,Freeman,698,Male,55,144584.29,NH,Manchester,43.006033,-71.44716,0.28691786109466266
15680436,4,0.0,2,1,0,0,Hsing,496,Female,29,164806.89,NH,Manchester,43.006033,-71.44716,0.14623831503629003
15674343,8,78128.13,2,0,1,0,Esposito,597,Male,44,109153.04,NH,Manchester,43.006033,-71.44716,0.11682402189089262
15658890,4,98899.76,2,1,1,0,Belonwu,603,Male,46,86190.34,NH,Manchester,43.006033,-71.44716,0.14706206837471367
15599004,1,0.0,1,1,1,0,Tsao,655,Male,37,106040.97,NH,Manchester,43.006033,-71.44716,0.054355308547541954
15726487,6,160982.89,1,1,1,0,P'eng,431,Male,63,168008.17,NH,Manchester,43.006033,-71.44716,0.4884486727615228
15698716,3,87926.24,2,1,0,1,Baker,620,Female,70,33350.26,NH,Manchester,43.006033,-71.44716,0.822763541863782
15710527,4,0.0,1,1,1,0,Matthews,782,Female,35,119565.34,NH,Hooksett,43.058785,-71.44412,0.07047967007141932
15655590,2,79385.21,2,0,0,0,Garcia,581,Male,46,188492.82,NH,Hooksett,43.058785,-71.44412,0.3422432962150198
15732266,5,127997.83,1,1,0,1,Field,553,Male,53,165378.66,NH,Hooksett,43.058785,-71.44412,0.5179487420136478
15669326,2,168396.34,1,1,1,0,Gordon,658,Male,44,14178.73,NH,Hooksett,43.058785,-71.44412,0.17377554555970245
15672246,2,134896.03,1,1,1,0,Jefferies,686,Male,43,97847.05,NH,Hooksett,43.058785,-71.44412,0.14460223337418376
15620276,6,0.0,3,1,1,0,Palermo,539,Male,36,118959.64,NH,Manchester,42.972584,-71.41349,0.047743536480654
15640258,6,94238.75,2,1,1,1,Chou,685,Female,50,50664.07,NH,Manchester,42.972584,-71.41349,0.2597011773131337
15740283,1,0.0,2,0,0,0,Ewing,850,Male,29,152996.89,NH,Bedford,42.942551,-71.51993,0.07792010037696238
15759717,7,0.0,2,1,0,0,Mazzi,763,Female,39,19458.75,NH,Bedford,42.942551,-71.51993,0.20976930231886567
15620268,3,212696.32,1,1,0,0,Thomson,634,Male,43,115268.86,NH,Bedford,42.942551,-71.51993,0.4309632800789211
15743871,3,0.0,2,1,0,1,Nkemdirim,567,Male,59,25843.7,NH,Bedford,42.942551,-71.51993,0.4447155002749726
15614491,3,139153.68,2,1,0,0,Lockyer,539,Male,39,147662.33,NH,Bedford,42.942551,-71.51993,0.28935813959413575
15595047,7,0.0,2,0,0,0,Murray,764,Male,41,134878.34,NH,Bedford,42.942551,-71.51993,0.16277778869420953
15732334,0,0.0,2,1,0,0,Black,653,Female,40,35795.85,NH,Bedford,42.942551,-71.51993,0.2552819352594954
15701206,5,0.0,2,1,0,0,Torreggiani,566,Male,44,66462.79,NH,Bedford,42.942551,-71.51993,0.21021717448555938
15581280,6,92887.13,1,1,1,0,Atkinson,714,Male,29,69578.49,NH,Bedford,42.942551,-71.51993,0.043072978605980305
15651943,1,0.0,2,0,1,0,Richards,580,Female,65,103182.46,NH,Bedford,42.942551,-71.51993,0.44206716746593916
15609545,5,83442.98,1,0,1,0,Azubuike,548,Male,29,177017.39,NH,Bedford,42.942551,-71.51993,0.05006615555352983
15658548,6,144773.29,2,1,0,0,Ignatiev,646,Female,36,53217.3,NH,Bedford,42.942551,-71.51993,0.33031683560719777
15626008,9,111973.97,1,1,1,1,Miller,622,Female,52,162756.29,NH,Bedford,42.942551,-71.51993,0.3266496604884238
15774133,8,178032.53,1,0,1,0,Cox,706,Female,35,42181.68,NH,Bedford,42.942551,-71.51993,0.154465226927408
15763798,5,140007.19,1,0,1,0,McMillan,680,Male,23,31714.08,NH,Bedford,42.942551,-71.51993,0.03720792187603912
15758013,5,98400.61,2,0,0,0,Napolitano,698,Male,37,25017.28,NH,Bedford,42.942551,-71.51993,0.19544614118823758
15705765,1,0.0,2,1,0,0,Lane,581,Female,46,104272.04,NH,Bedford,42.942551,-71.51993,0.36190859658254343
15648362,3,108924.33,2,1,0,1,Kennedy,728,Male,45,84300.4,NH,Bedford,42.942551,-71.51993,0.3167855610955117
15761102,4,132835.56,1,0,0,0,T'ao,707,Female,32,136877.24,NH,Bedford,42.942551,-71.51993,0.2764758340576966
15610165,1,0.0,2,1,1,0,Hsiung,761,Female,26,199409.19,NH,Bedford,42.942551,-71.51993,0.040164904069586345
15723717,1,118334.44,1,0,0,1,Heath,483,Male,41,163147.99,NH,Bedford,42.942551,-71.51993,0.32761305244265043
15654611,9,81732.88,2,1,0,0,Parry,736,Female,25,136497.28,NH,Bedford,42.942551,-71.51993,0.13150838813058013
15659736,5,121411.9,1,0,0,1,Herbert,716,Male,66,10070.4,NH,Bedford,42.942551,-71.51993,0.696623513550958
15603170,9,121455.65,1,1,0,1,Kang,654,Male,32,190068.53,NH,Bedford,42.942551,-71.51993,0.1674484746012166
15786167,5,0.0,2,1,1,0,Andreyeva,649,Male,20,58309.54,NH,Bedford,42.942551,-71.51993,0.014630039292804363
15671915,5,0.0,2,1,1,0,Bowen,649,Male,46,76946.6,NH,Bedford,42.942551,-71.51993,0.09062121013216662
15794792,8,117989.76,1,1,1,0,Golubev,612,Female,31,54129.86,NH,Bedford,42.942551,-71.51993,0.09482243980295355
15652789,10,0.0,2,1,1,0,Hancock,657,Male,40,52990.7,NH,Canterbury,43.346137,-71.54434,0.0555162337280358
15739168,5,137411.29,1,0,1,0,Fowler,511,Female,31,161854.98,NH,Canterbury,43.346137,-71.54434,0.12286797125947768
15719950,10,73688.2,1,1,1,0,Sutherland,682,Male,61,172141.33,NH,Center Barnstead,43.354005,-71.22819,0.2988488476898586
15743818,9,122330.7,2,0,1,0,Rowley,748,Male,58,124429.19,NH,Center Sandwich,43.802936,-71.45126,0.2920881849754696
15717937,5,99906.89,1,0,0,0,Gibbons,554,Male,43,24983.39,NH,Contoocook,43.204192,-71.70711,0.30150564218038034
15602841,5,0.0,2,0,1,0,Lockett,794,Female,28,86699.98,NH,Contoocook,43.204192,-71.70711,0.041666357041018696
15619972,9,167664.83,1,0,0,1,Akabueze,807,Female,47,125440.11,NH,Contoocook,43.204192,-71.70711,0.5404845812900247
15796114,7,141525.55,1,0,0,0,Phelps,594,Female,34,9443.15,NH,Contoocook,43.204192,-71.70711,0.30867736535747264
15633546,3,124832.51,1,1,0,0,Frederick,652,Female,33,195877.06,NH,Contoocook,43.204192,-71.70711,0.29347670957662725
15758755,9,132121.71,1,0,1,0,Beneventi,729,Female,34,105409.31,NH,Contoocook,43.204192,-71.70711,0.11891865840105761
15695168,2,0.0,2,1,0,0,Bruce,625,Male,39,100403.05,NH,Contoocook,43.204192,-71.70711,0.15903620255670942
15754342,0,78539.84,1,0,1,0,Green,597,Female,60,48502.88,NH,Contoocook,43.204192,-71.70711,0.4530562872204701
15756610,5,123770.46,1,0,0,1,Carlson,657,Female,38,47019.66,NH,Contoocook,43.204192,-71.70711,0.35494613103260864
15640917,5,0.0,2,1,1,0,Tang,633,Male,43,48249.88,NH,Epsom,43.228594,-71.3611,0.0738819637176825
15663164,7,116150.65,3,1,1,1,Yudin,663,Male,49,84358.71,NH,Franklin,43.444456,-71.66034,0.17185693568304203
15616811,0,160729.1,1,0,1,0,MacDonald,535,Male,47,145986.35,NH,Franklin,43.444456,-71.66034,0.23596170716875386
15610781,10,88378.6,1,1,0,0,Watt,702,Female,29,88550.28,NH,Gilmanton,43.42975,-71.37517,0.17611081917772922
15600911,2,182888.08,1,1,0,0,Mbadiwe,712,Male,33,3061.0,NH,Gilmanton,43.42975,-71.37517,0.22287198788548288
15629603,8,0.0,2,1,1,0,Chuang,607,Male,31,43196.5,NH,Gilmanton,43.42975,-71.37517,0.03129080777404292
15714981,4,0.0,1,1,1,1,Sabbatini,476,Male,37,55775.84,NH,Gilmanton,43.42975,-71.37517,0.056853433621667705
15775892,8,85600.08,1,0,0,0,Caldwell,748,Female,23,134077.71,NH,Gilmanton,43.42975,-71.37517,0.1253095561906431
15782778,4,0.0,2,0,1,0,Ewers,815,Male,35,198490.33,NH,Hebron,43.713794,-71.80642,0.04262829826861714
15786643,10,0.0,2,1,1,0,Tsao,602,Male,32,116052.92,NH,Hebron,43.713794,-71.80642,0.03390653403117109
15595657,4,95001.33,1,0,1,0,Hannam,649,Male,40,123202.99,NH,Holderness,43.737831,-71.604406,0.10329611219330409
15743673,2,113873.22,1,1,1,1,Wood,551,Male,27,85129.77,NH,Holderness,43.737831,-71.604406,0.04890023439045727
15634310,6,0.0,2,1,0,0,Ko,509,Male,30,180598.86,NH,Holderness,43.737831,-71.604406,0.09410647910172674
15790809,7,74896.92,1,1,0,0,Lo Duca,685,Male,40,198694.2,NH,Laconia,43.557153,-71.43842,0.22404302978294174
15668695,5,89492.62,1,0,0,0,Endrizzi,536,Female,22,42934.43,NH,Laconia,43.557153,-71.43842,0.13478157779882485
15669281,3,128718.78,1,0,0,0,Ch'iu,711,Male,38,114793.45,NH,Laconia,43.555878,-71.398521,0.25211140835083273
15621031,8,0.0,2,1,0,0,Mofflin,761,Male,27,63297.7,NH,Meredith,43.644559,-71.50488,0.0609256807375691
15720071,3,0.0,1,0,0,1,Fiorentini,535,Female,49,61820.41,NH,Meredith,43.644559,-71.50488,0.4246092623814532
15792180,7,144954.75,2,1,0,0,Chiekwugo,566,Male,22,102246.0,NH,Meredith,43.644559,-71.50488,0.09911908783243134
15813894,9,0.0,2,0,0,0,Bogle,620,Male,21,154882.79,NH,Moultonborough,43.712184,-71.39299,0.04650242413163467
15669490,6,94001.61,2,1,0,0,Ifeanacho,837,Male,37,140723.05,NH,Moultonborough,43.712184,-71.39299,0.1803577876303798
15783030,7,0.0,1,1,0,1,Owens,685,Female,40,72852.74,NH,Newbury,43.32582,-72.02654,0.24235088646612107
15695792,0,0.0,1,1,1,0,Ch'ien,673,Male,65,85733.33,NH,Newbury,43.32582,-72.02654,0.3050975993505846
15575676,1,0.0,2,0,1,0,Chung,638,Male,24,162597.15,NH,Newbury,43.32582,-72.02654,0.02249832550208338
15627665,4,0.0,1,1,0,1,Sung,614,Male,46,74379.57,NH,New Hampton,43.60768,-71.64372,0.2396931183956388
15814092,2,0.0,1,0,1,1,Wang,626,Female,44,173117.22,NH,New London,43.418863,-72.00004,0.1497276937588991
15695225,8,0.0,2,1,1,0,Sun,834,Male,38,66485.26,NH,New London,43.418863,-72.00004,0.04483097979522539
15615091,6,0.0,2,1,1,0,Maitland,691,Male,24,92811.2,NH,New London,43.418863,-72.00004,0.01901399199688317
15794345,8,0.0,2,0,1,0,Ma,706,Male,38,46635.11,NH,New London,43.418863,-72.00004,0.04943409483216165
15726484,7,141546.35,1,1,1,0,Pollard,633,Male,37,124830.11,NH,New London,43.418863,-72.00004,0.09914311606814802
15650442,8,141528.88,1,1,1,1,Hsieh,644,Female,32,167087.34,NH,New London,43.418863,-72.00004,0.11617765210421442
15714256,7,109805.3,1,0,1,0,Gerasimov,666,Male,30,163625.56,NH,New London,43.418863,-72.00004,0.05467040407661787
15778752,10,86614.06,2,1,1,0,Johnson,708,Male,32,172129.26,NH,New London,43.418863,-72.00004,0.049552500344393145
15601659,7,91680.1,2,1,0,1,Fiorentino,496,Female,59,163141.18,NH,North Sutton,43.356838,-71.9255,0.6982995917799394
15602811,0,38848.19,2,0,0,0,Chioke,730,Male,38,94003.11,NH,North Sutton,43.356838,-71.9255,0.17428509181327378
15779414,3,153639.11,1,1,1,0,Rossi,696,Male,40,138351.68,NH,Northwood,43.216633,-71.2079,0.12980406919904244
15763097,8,0.0,2,0,1,0,Siciliano,809,Male,80,34164.05,NH,Northwood,43.216633,-71.2079,0.5076738400023005
15633666,7,123870.07,1,1,0,0,Efremov,701,Female,33,97794.71,NH,Pittsfield,43.30368,-71.3215,0.26443899266262266
15718789,5,0.0,2,1,0,0,Brigstocke,604,Male,30,75786.55,NH,Pittsfield,43.30368,-71.3215,0.08596587838527098
15690620,10,46323.57,1,1,0,0,Olisaemeka,665,Male,39,136812.02,NH,Plymouth,43.753837,-71.64503,0.1792903282445919
15737071,5,162039.78,1,1,1,1,Tang,639,Female,60,84361.72,NH,Plymouth,43.753837,-71.64503,0.5301785367304328
15665062,1,110928.51,1,1,1,0,Lucchese,696,Male,19,2766.63,NH,Rumney,43.806365,-71.87952,0.024447082020302404
15600692,5,0.0,2,1,0,0,West,520,Male,38,163185.76,NH,Rumney,43.806365,-71.87952,0.15674092634811276
15792064,5,114421.55,1,1,0,1,Pai,545,Male,53,180598.28,NH,Sanbornton,43.523175,-71.5876,0.5040321767672314
15811486,8,130036.21,2,0,1,0,Tang,634,Female,29,69849.55,NH,Suncook,43.152469,-71.43654,0.0866856265266763
15626141,1,151510.17,2,1,1,0,Fedorov,750,Female,26,19921.72,NH,Suncook,43.152469,-71.43654,0.07644891265469868
15738546,4,0.0,2,0,1,0,Gboliwe,530,Female,41,147606.71,NH,Tilton,43.446729,-71.5785,0.12227864969587775
15677052,2,0.0,2,1,1,1,Ko,589,Female,59,126160.24,NH,Tilton,43.446729,-71.5785,0.3300161339028306
15656454,6,83568.55,1,1,0,0,Le Gallienne,654,Male,37,47046.72,NH,Warren,43.938224,-71.88853,0.18882027089805362
15645496,7,139972.18,1,1,0,0,Seleznyova,648,Female,43,143668.58,NH,Washington,43.173046,-72.09755,0.46115271607400893
